.id,x,pressure,depth,temperature,temp2,sal1,sal2,density1,density2,o1,o2,o3,o4,cdom,fluor1,atten,trans,par,spar,lat,lon,y0,y00,stnname,transect
stnx.6,NA,669.492,664,7.0675,7.0658,34.9243,34.924,27.3589,27.3589,2.7985,41.497,2.8749,42.628,1.2766,-0.0471,0.23,94.412,1.00E-12,1702.1,27.3277,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,669.694,664.2,7.0665,7.0651,34.9245,34.9238,27.3591,27.3588,2.8032,41.565,2.8766,42.652,1.2766,-0.0471,0.23,94.412,1.00E-12,1709.3,27.32771,-94.45859,0,0,ADPT-1,tran2
stnx.6,NA,669.896,664.4,7.066,7.0647,34.9245,34.9238,27.3593,27.3588,2.802,41.546,2.8736,42.607,1.1652,-0.0471,0.23,94.412,1.00E-12,1717.8,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,670.098,664.6,7.0651,7.0635,34.9243,34.9239,27.3592,27.3591,2.8004,41.521,2.8706,42.561,1.1438,-0.0471,0.23,94.412,1.00E-12,1725.2,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,670.3,664.8,7.0638,7.0625,34.9244,34.9239,27.3595,27.3592,2.7982,41.488,2.8725,42.589,1.1463,-0.0471,0.23,94.412,1.00E-12,1732.2,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,670.502,665,7.0627,7.0613,34.9241,34.9236,27.3594,27.3592,2.8052,41.591,2.8745,42.616,1.1463,-0.0471,0.23,94.412,1.00E-12,1738,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,670.704,665.2,7.0611,7.0596,34.9238,34.9237,27.3594,27.3595,2.8011,41.528,2.8751,42.624,1.1463,-0.0471,0.23,94.412,1.00E-12,1744,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,670.906,665.4,7.0595,7.058,34.9243,34.9236,27.36,27.3596,2.8025,41.548,2.8754,42.627,1.1463,-0.0471,0.23,94.412,1.00E-12,1748.9,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,671.108,665.6,7.0573,7.0558,34.9239,34.9237,27.36,27.36,2.803,41.553,2.8753,42.624,1.1463,-0.0471,0.23,94.412,1.00E-12,1754.8,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,671.31,665.8,7.054,7.053,34.9239,34.9234,27.3604,27.3601,2.8003,41.511,2.875,42.615,1.1463,-0.0471,0.23,94.412,1.00E-12,1758.8,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,671.511,666,7.0515,7.0503,34.924,34.9235,27.3609,27.3606,2.8019,41.531,2.8744,42.605,1.2838,-0.0471,0.2304,94.4029,1.00E-12,1761.3,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,671.713,666.2,7.0485,7.0471,34.9237,34.9234,27.3611,27.361,2.8,41.501,2.8741,42.597,1.2766,-0.0471,0.2308,94.3923,1.00E-12,1763.8,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,671.915,666.4,7.0453,7.0439,34.9232,34.9231,27.3611,27.3612,2.7992,41.485,2.8734,42.584,1.2404,-0.0471,0.2308,94.3942,1.00E-12,1765.4,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,672.117,666.6,7.0426,7.0412,34.923,34.9231,27.3613,27.3616,2.7965,41.442,2.873,42.575,1.2695,-0.0471,0.2301,94.4092,1.00E-12,1765.7,27.32772,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,672.319,666.8,7.04,7.0384,34.9232,34.9227,27.3618,27.3616,2.797,41.448,2.8735,42.58,1.2766,-0.0471,0.23,94.412,1.00E-12,1765.7,27.32773,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,672.521,667,7.0387,7.0371,34.9231,34.923,27.362,27.3621,2.7931,41.389,2.8743,42.589,1.2488,-0.0471,0.23,94.412,1.00E-12,1765.7,27.32774,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,672.723,667.2,7.0375,7.0361,34.9231,34.9228,27.3622,27.362,2.7945,41.408,2.8715,42.548,1.2442,-0.0471,0.2308,94.393,1.00E-12,1764,27.32774,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,672.925,667.4,7.0356,7.0342,34.9232,34.9224,27.3625,27.362,2.7946,41.406,2.8712,42.542,1.2807,-0.0471,0.2305,94.3999,1.00E-12,1762.6,27.32774,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,673.127,667.6,7.0338,7.0326,34.9227,34.9225,27.3623,27.3623,2.7937,41.393,2.8708,42.534,1.2766,-0.0471,0.23,94.4131,1.00E-12,1760.4,27.32774,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,673.329,667.8,7.0326,7.0309,34.923,34.9223,27.3627,27.3624,2.7962,41.429,2.8713,42.539,1.2766,-0.0471,0.2307,94.3953,1.00E-12,1757.8,27.32774,-94.4586,0,0,ADPT-1,tran2
stnx.6,NA,673.531,668,7.0314,7.0302,34.9225,34.9223,27.3625,27.3625,2.7989,41.467,2.8716,42.543,1.2766,-0.0471,0.2313,94.3824,1.00E-12,1754.4,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,673.733,668.2,7.029,7.0284,34.9231,34.9221,27.3633,27.3626,2.8059,41.569,2.8721,42.548,1.2626,-0.0471,0.2302,94.4083,1.00E-12,1751.3,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,673.935,668.4,7.0355,7.0349,34.9231,34.921,27.3624,27.3609,2.809,41.622,2.8741,42.584,1.277,-0.0471,0.2303,94.4039,1.00E-12,1746.5,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,674.137,668.6,7.0352,7.039,34.9229,34.9218,27.3623,27.3609,2.8177,41.75,2.8825,42.714,1.2552,-0.0471,0.2298,94.4161,1.00E-12,1728.1,27.32775,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,674.339,668.8,7.0259,7.0265,34.9221,34.9218,27.363,27.3626,2.8239,41.833,2.8836,42.717,1.1268,-0.0471,0.2299,94.4149,1.00E-12,1707.5,27.32775,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,674.541,669,7.0245,7.0229,34.9224,34.9216,27.3634,27.363,2.8287,41.901,2.884,42.72,1.1275,-0.0471,0.23,94.4118,1.00E-12,1700.4,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,674.743,669.2,7.0239,7.0223,34.9223,34.9218,27.3634,27.3632,2.8287,41.901,2.8878,42.775,1.1469,-0.0471,0.23,94.412,1.00E-12,1698.6,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,674.945,669.4,7.0234,7.0219,34.9225,34.9216,27.3636,27.3631,2.8301,41.921,2.8891,42.794,1.1463,-0.0471,0.23,94.412,1.00E-12,1699.6,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,675.147,669.6,7.0223,7.02,34.922,34.9214,27.3634,27.3633,2.8285,41.897,2.8866,42.755,1.2333,-0.0471,0.23,94.412,1.00E-12,1702.6,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,675.348,669.8,7.0199,7.0176,34.9221,34.9216,27.3638,27.3637,2.8287,41.898,2.8907,42.814,1.2453,-0.0471,0.23,94.412,1.00E-12,1707.1,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,675.551,670,7.0193,7.0178,34.9223,34.9216,27.3641,27.3637,2.8279,41.885,2.8903,42.809,1.2778,-0.0471,0.23,94.412,1.00E-12,1713.1,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,675.753,670.2,7.0192,7.0179,34.9223,34.9216,27.3641,27.3637,2.8304,41.922,2.8872,42.761,1.2766,-0.0471,0.23,94.412,1.00E-12,1717.8,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,675.955,670.4,7.0183,7.0183,34.9224,34.9215,27.3642,27.3636,2.8321,41.948,2.8871,42.761,1.2766,-0.0471,0.23,94.412,1.00E-12,1726,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,676.156,670.6,7.0165,7.0165,34.9216,34.9216,27.3638,27.3639,2.8315,41.936,2.8879,42.77,1.2766,-0.0471,0.23,94.412,1.00E-12,1731.4,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,676.359,670.8,7.0142,7.0134,34.923,34.9218,27.3652,27.3645,2.8337,41.966,2.8874,42.761,1.2766,-0.0471,0.23,94.412,1.00E-12,1739.8,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,676.561,671,7.0141,7.0131,34.922,34.9216,27.3645,27.3644,2.8276,41.875,2.887,42.754,1.2766,-0.0692,0.23,94.412,1.00E-12,1743,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,676.764,671.2,7.0132,7.0122,34.9224,34.9217,27.365,27.3646,2.8281,41.882,2.8861,42.739,1.1679,-0.0776,0.23,94.412,1.00E-12,1748.7,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,676.965,671.4,7.0122,7.0113,34.9221,34.9217,27.3648,27.3647,2.8273,41.869,2.8842,42.711,1.1463,-0.0789,0.23,94.412,1.00E-12,1752.9,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,677.168,671.6,7.01,7.0088,34.9222,34.9218,27.3653,27.365,2.8299,41.906,2.8798,42.643,1.1463,-0.0789,0.23,94.412,1.00E-12,1759.8,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,677.368,671.8,7.0077,7.0067,34.9214,34.9217,27.365,27.3653,2.8305,41.912,2.8778,42.611,1.1463,-0.0789,0.23,94.412,1.00E-12,1767.1,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,677.571,672,7.0062,7.0049,34.9218,34.9216,27.3655,27.3655,2.825,41.83,2.8759,42.583,1.1463,-0.0789,0.23,94.412,1.00E-12,1768.7,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,677.773,672.2,7.004,7.0023,34.9216,34.9214,27.3656,27.3657,2.8232,41.801,2.8815,42.662,1.1463,-0.0979,0.23,94.412,1.00E-12,1771,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,677.975,672.4,7.0026,7.0009,34.9216,34.9215,27.3658,27.366,2.8202,41.755,2.8794,42.631,1.1463,-0.078,0.23,94.412,1.00E-12,1772.5,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,678.177,672.6,7.0014,6.9999,34.9218,34.9214,27.3661,27.3661,2.8239,41.809,2.8807,42.648,1.1044,-0.0789,0.2304,94.4037,1.00E-12,1773.4,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,678.379,672.8,7.0002,6.9989,34.9217,34.9212,27.3663,27.366,2.8198,41.747,2.8789,42.62,1.1029,-0.0789,0.23,94.4129,1.00E-12,1775.3,27.32774,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,678.582,673,6.9987,6.9976,34.9216,34.921,27.3664,27.366,2.8187,41.729,2.8806,42.643,1.1603,-0.0789,0.23,94.412,1.00E-12,1775.9,27.32775,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,678.783,673.2,6.9962,6.995,34.9213,34.9209,27.3665,27.3664,2.8155,41.679,2.8799,42.631,1.1463,-0.0789,0.23,94.412,1.00E-12,1774,27.32776,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,678.985,673.4,7.0085,7.012,34.9224,34.9201,27.3657,27.3634,2.814,41.669,2.886,42.738,1.1463,-0.0789,0.2309,94.3901,1.00E-12,1734.8,27.32777,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,679.187,673.6,7.0049,7.0015,34.9204,34.921,27.3646,27.3655,2.8234,41.804,2.8975,42.899,1.2698,-0.0789,0.23,94.4112,1.00E-12,1716.5,27.32778,-94.45858,0,0,ADPT-1,tran2
stnx.6,NA,679.389,673.8,7.002,6.9998,34.9211,34.921,27.3656,27.3658,2.8252,41.829,2.8997,42.929,1.2766,-0.0789,0.23,94.412,1.00E-12,1717.2,27.32778,-94.45857,0,0,ADPT-1,tran2
stnx.6,NA,679.591,674,6.9965,6.9975,34.9199,34.9208,27.3654,27.3659,2.8224,41.781,2.8992,42.92,1.2766,-0.0789,0.2303,94.4051,1.00E-12,1719,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,679.793,674.2,6.9912,6.9902,34.9211,34.9206,27.367,27.3668,2.8243,41.804,2.8995,42.917,1.2508,-0.0789,0.23,94.4119,1.00E-12,1721.7,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,679.995,674.4,6.9895,6.9881,34.9213,34.9209,27.3675,27.3673,2.8196,41.734,2.8995,42.915,1.2446,-0.0789,0.23,94.412,1.00E-12,1724.4,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,680.197,674.6,6.9882,6.987,34.9214,34.9207,27.3676,27.3673,2.817,41.694,2.8992,42.909,1.2745,-0.0789,0.23,94.412,1.00E-12,1726.6,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,680.399,674.8,6.9873,6.9861,34.9212,34.9207,27.3676,27.3674,2.8196,41.731,2.8984,42.896,1.2766,-0.0789,0.23,94.412,1.00E-12,1728.6,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,680.601,675,6.9866,6.9853,34.9212,34.9206,27.3678,27.3674,2.8135,41.642,2.8971,42.876,1.2766,-0.0789,0.23,94.412,1.00E-12,1730,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,680.803,675.2,6.9851,6.9838,34.9206,34.9203,27.3675,27.3674,2.8139,41.644,2.8958,42.855,1.2766,-0.0789,0.2302,94.4067,1.00E-12,1731.6,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,681.005,675.4,6.9815,6.9805,34.9204,34.9199,27.3678,27.3676,2.8153,41.662,2.8939,42.824,1.2766,-0.0789,0.23,94.4126,1.00E-12,1732.3,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,681.207,675.6,6.9774,6.9762,34.9199,34.9193,27.368,27.3676,2.821,41.743,2.8921,42.792,1.2766,-0.0789,0.23,94.412,1.00E-12,1735.1,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,681.409,675.8,6.9749,6.9731,34.9203,34.9204,27.3686,27.3689,2.8151,41.653,2.8932,42.806,1.2766,-0.0789,0.23,94.412,1.00E-12,1733.8,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,681.611,676,6.9712,6.9696,34.9201,34.9202,27.369,27.3693,2.8188,41.704,2.8928,42.798,1.2766,-0.0789,0.23,94.412,1.00E-12,1734.4,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,681.813,676.2,6.9667,6.9651,34.9197,34.9199,27.3693,27.3697,2.8233,41.767,2.8931,42.797,1.2766,-0.0789,0.23,94.412,1.00E-12,1735.5,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,682.015,676.4,6.9633,6.9617,34.9202,34.9199,27.3702,27.3702,2.8236,41.767,2.8934,42.798,1.2766,-0.0789,0.2312,94.3848,1.00E-12,1735.5,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,682.217,676.6,6.9597,6.9583,34.9202,34.9198,27.3707,27.3705,2.8281,41.831,2.8937,42.8,1.2766,-0.0789,0.235,94.2943,1.00E-12,1736.8,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,682.419,676.8,6.9573,6.9559,34.9209,34.9201,27.3715,27.3712,2.8288,41.839,2.894,42.801,1.3786,-0.0789,0.2312,94.384,1.00E-12,1739,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,682.621,677,6.956,6.9547,34.9202,34.92,27.3712,27.3712,2.8301,41.856,2.8942,42.803,1.4389,-0.0789,0.2308,94.3926,1.00E-12,1741.4,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,682.823,677.2,6.9536,6.952,34.92,34.9199,27.3714,27.3715,2.8309,41.865,2.8944,42.804,1.4043,-0.0789,0.2304,94.4027,1.00E-12,1744.2,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,683.025,677.4,6.9507,6.9493,34.9198,34.9196,27.3716,27.3717,2.8309,41.863,2.897,42.838,1.4068,-0.0789,0.2307,94.3966,1.00E-12,1746.9,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,683.227,677.6,6.9473,6.9459,34.9201,34.9197,27.3723,27.3722,2.8307,41.857,2.8977,42.846,1.4068,-0.0789,0.2302,94.4065,1.00E-12,1750.5,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,683.429,677.8,6.9436,6.942,34.9199,34.9199,27.3727,27.3729,2.8301,41.844,2.8969,42.83,1.4068,-0.0789,0.2323,94.3593,1.00E-12,1753.4,27.32778,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,683.631,678,6.9411,6.9394,34.9198,34.9197,27.373,27.3731,2.8264,41.788,2.9043,42.937,1.2172,-0.0789,0.2311,94.3869,1.00E-12,1755.4,27.32779,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,683.833,678.2,6.939,6.9373,34.9202,34.9199,27.3735,27.3736,2.8327,41.879,2.9071,42.977,1.1486,-0.0789,0.2309,94.3898,1.00E-12,1757.2,27.3278,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,684.035,678.4,6.9379,6.9365,34.9201,34.9196,27.3736,27.3734,2.8345,41.905,2.9077,42.985,1.1463,-0.0789,0.2307,94.3956,1.00E-12,1758.5,27.3278,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,684.237,678.6,6.9373,6.9379,34.9208,34.9188,27.3742,27.3726,2.8369,41.939,2.9087,43,1.1327,-0.0789,0.2305,94.3992,1.00E-12,1755.7,27.3278,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,684.439,678.8,6.943,6.948,34.9194,34.9191,27.3724,27.3715,2.8426,42.029,2.9073,42.991,1.1467,-0.0789,0.2301,94.4102,1.00E-12,1735.7,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,684.641,679,6.935,6.9353,34.9199,34.9194,27.3739,27.3734,2.8505,42.138,2.912,43.048,1.2816,-0.0596,0.2309,94.3898,1.00E-12,1713.6,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,684.843,679.2,6.9335,6.9325,34.9196,34.9194,27.3739,27.3738,2.8554,42.209,2.9125,43.052,1.2594,-0.0481,0.2301,94.4103,1.00E-12,1709.4,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,685.044,679.4,6.9318,6.9307,34.9196,34.919,27.3741,27.3738,2.8587,42.256,2.9122,43.046,1.2763,-0.0471,0.2305,94.3993,1.00E-12,1708.7,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,685.247,679.6,6.9307,6.9295,34.9199,34.9193,27.3745,27.3741,2.8584,42.251,2.9119,43.04,1.3729,-0.0471,0.2311,94.3872,1.00E-12,1710.9,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,685.449,679.8,6.9295,6.9282,34.9194,34.919,27.3742,27.3741,2.8596,42.267,2.9128,43.052,1.4066,-0.0471,0.2308,94.3926,1.00E-12,1714.5,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,685.651,680,6.9268,6.9256,34.9191,34.919,27.3744,27.3745,2.8576,42.234,2.9145,43.074,1.4068,-0.0471,0.2311,94.3862,1.00E-12,1719.1,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,685.853,680.2,6.9232,6.9221,34.9188,34.9186,27.3747,27.3746,2.8572,42.225,2.9156,43.087,1.4068,-0.0471,0.2311,94.3862,1.00E-12,1724.1,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,686.055,680.4,6.9195,6.918,34.9186,34.9183,27.375,27.375,2.8566,42.212,2.9176,43.112,1.4566,-0.0471,0.2311,94.3862,1.00E-12,1728.8,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,686.257,680.6,6.9163,6.915,34.9184,34.9185,27.3753,27.3755,2.8531,42.157,2.9193,43.135,1.4023,-0.0471,0.2311,94.3862,1.00E-12,1733.5,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,686.459,680.8,6.9121,6.911,34.9188,34.9182,27.3762,27.3759,2.8532,42.155,2.9212,43.159,1.4068,-0.0471,0.2311,94.3862,1.00E-12,1738.2,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,686.66,681,6.9105,6.9091,34.9189,34.9186,27.3765,27.3764,2.854,42.166,2.9218,43.167,1.1981,-0.0471,0.2307,94.3945,1.00E-12,1742,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,686.863,681.2,6.9083,6.9068,34.9188,34.9183,27.3767,27.3766,2.8581,42.224,2.9221,43.168,1.1412,-0.0471,0.2299,94.414,1.00E-12,1746,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,687.065,681.4,6.9065,6.9051,34.9184,34.9181,27.3766,27.3766,2.8552,42.179,2.9224,43.171,1.1463,-0.0471,0.2304,94.4025,1.00E-12,1748.6,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,687.266,681.6,6.9027,6.901,34.918,34.918,27.3769,27.3771,2.8511,42.115,2.9225,43.167,1.1063,-0.0471,0.2309,94.3902,1.00E-12,1752.2,27.32782,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,687.469,681.8,6.8987,6.897,34.9178,34.918,27.3772,27.3776,2.8559,42.182,2.922,43.156,1.1458,-0.0471,0.2307,94.3965,1.00E-12,1753.9,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,687.671,682,6.8943,6.893,34.9178,34.9176,27.3779,27.3778,2.8586,42.218,2.9209,43.136,1.1463,-0.0471,0.2306,94.3989,1.00E-12,1755.5,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,687.873,682.2,6.8897,6.8881,34.9173,34.9178,27.3781,27.3786,2.8582,42.208,2.9192,43.107,1.1463,-0.0471,0.23,94.4122,1.00E-12,1756,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,688.075,682.4,6.8858,6.8838,34.9178,34.9172,27.3789,27.3789,2.8597,42.226,2.9172,43.073,1.1463,-0.0471,0.23,94.412,1.00E-12,1756.3,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,688.277,682.6,6.8837,6.8824,34.918,34.9175,27.3795,27.3792,2.8624,42.264,2.9153,43.044,1.1463,-0.0471,0.23,94.412,1.00E-12,1755.4,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,688.479,682.8,6.8828,6.8815,34.9179,34.9175,27.3795,27.3793,2.8628,42.268,2.9162,43.056,1.1463,-0.0471,0.23,94.412,1.00E-12,1752.8,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,688.681,683,6.8812,6.8801,34.9176,34.9172,27.3795,27.3793,2.8607,42.236,2.9207,43.12,1.1463,-0.0471,0.23,94.412,1.00E-12,1749.1,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,688.883,683.2,6.879,6.878,34.9172,34.917,27.3795,27.3794,2.8599,42.222,2.9195,43.101,1.2508,-0.0471,0.2304,94.4017,1.00E-12,1746.3,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,689.085,683.4,6.877,6.8759,34.9175,34.917,27.38,27.3798,2.8579,42.19,2.9234,43.157,1.2765,-0.0471,0.23,94.412,1.00E-12,1743.5,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,689.287,683.6,6.8757,6.875,34.9178,34.9167,27.3805,27.3796,2.8565,42.168,2.9282,43.226,1.2653,-0.0471,0.23,94.412,1.00E-12,1741.1,27.32784,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,689.489,683.8,6.8746,6.8752,34.918,34.9165,27.3807,27.3794,2.8549,42.144,2.9307,43.263,1.2771,-0.0471,0.2309,94.3919,1.00E-12,1744,27.32785,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,689.691,684,6.8727,6.8738,34.9175,34.9165,27.3806,27.3796,2.8634,42.267,2.9351,43.327,1.268,-0.0471,0.23,94.4119,1.00E-12,1741.2,27.32786,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,689.893,684.2,6.8693,6.8693,34.9169,34.9163,27.3805,27.3801,2.8679,42.33,2.9399,43.393,1.2774,-0.0471,0.23,94.412,1.00E-12,1733.7,27.32786,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,690.095,684.4,6.8657,6.8649,34.9167,34.9164,27.3809,27.3808,2.8692,42.345,2.9442,43.452,1.2766,-0.0471,0.23,94.412,1.00E-12,1730.1,27.32786,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,690.297,684.6,6.8625,6.8614,34.9165,34.9164,27.3812,27.3813,2.8674,42.316,2.9443,43.45,1.2219,-0.0471,0.23,94.412,1.00E-12,1726.6,27.32786,-94.45856,0,0,ADPT-1,tran2
stnx.6,NA,690.498,684.8,6.8607,6.8595,34.9166,34.916,27.3815,27.3812,2.8683,42.328,2.944,43.443,1.1498,-0.0471,0.23,94.412,1.00E-12,1725.2,27.32786,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,690.7,685,6.8574,6.856,34.9167,34.9162,27.382,27.3818,2.8653,42.28,2.943,43.426,1.1463,-0.0471,0.2311,94.3867,1.00E-12,1723.5,27.32786,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,690.902,685.2,6.8555,6.8538,34.9165,34.9163,27.3822,27.3823,2.8673,42.308,2.9427,43.419,1.1463,-0.0471,0.2305,94.4014,1.00E-12,1722.8,27.32786,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,691.104,685.4,6.8537,6.8527,34.9165,34.9162,27.3824,27.3823,2.8692,42.334,2.9415,43.4,1.1463,-0.0471,0.2301,94.4105,1.00E-12,1723.3,27.32786,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,691.306,685.6,6.8522,6.8507,34.9167,34.916,27.3828,27.3824,2.8703,42.35,2.9448,43.446,1.1463,-0.0471,0.2307,94.3959,1.00E-12,1724.3,27.32786,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,691.508,685.8,6.8498,6.8484,34.9163,34.916,27.3828,27.3827,2.8686,42.321,2.9452,43.45,1.1163,-0.0471,0.2311,94.3869,1.00E-12,1726.1,27.32787,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,691.71,686,6.8456,6.8444,34.9157,34.9157,27.3829,27.383,2.8694,42.33,2.9461,43.459,1.1042,-0.0471,0.2311,94.3862,1.00E-12,1729,27.32788,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,691.912,686.2,6.8398,6.8384,34.9154,34.9156,27.3834,27.3838,2.8722,42.365,2.9466,43.46,1.1363,-0.0471,0.2307,94.3961,1.00E-12,1731.5,27.32788,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,692.114,686.4,6.8335,6.8317,34.9152,34.9158,27.3842,27.3848,2.8708,42.337,2.9472,43.464,1.0968,-0.0471,0.2301,94.4089,1.00E-12,1734.1,27.32788,-94.45854,0,0,ADPT-1,tran2
stnx.6,NA,692.316,686.6,6.826,6.8243,34.9146,34.9156,27.3847,27.3857,2.8731,42.364,2.9482,43.472,1.1426,-0.0471,0.2303,94.4039,1.00E-12,1737.1,27.32788,-94.45854,0,0,ADPT-1,tran2
