"","Cruise","depth","sal","temp","dissolvedO","dO_percent","id"
"312","RP1",18.2,34.8241,24.9521,4.489,94.571,"SEAMAP-B222"
"313","RP1",18,34.8293,24.8029,4.578,96.206,"SEAMAP-B222"
"314","RP1",17.8,34.8176,24.8262,4.5863,96.413,"SEAMAP-B222"
"315","RP1",17.6,34.8201,24.8275,4.5811,96.305,"SEAMAP-B222"
"316","RP1",17.4,34.7822,24.7939,4.5935,96.491,"SEAMAP-B222"
"317","RP1",17.2,34.806,24.852,4.5905,96.536,"SEAMAP-B222"
"318","RP1",17,34.8103,24.8755,4.5948,96.667,"SEAMAP-B222"
"319","RP1",16.8,34.8119,24.9245,4.5834,96.509,"SEAMAP-B222"
"320","RP1",16.6,34.8081,24.9124,4.5941,96.712,"SEAMAP-B222"
"321","RP1",16.4,34.8122,24.9137,4.592,96.673,"SEAMAP-B222"
"322","RP1",16.2,34.8105,24.9188,4.599,96.828,"SEAMAP-B222"
"323","RP1",16,34.6879,24.8256,4.6216,97.081,"SEAMAP-B222"
"324","RP1",15.8,34.6915,24.8043,4.6301,97.227,"SEAMAP-B222"
"325","RP1",15.6,34.6696,24.7407,4.6446,97.413,"SEAMAP-B222"
"326","RP1",15.4,34.6615,24.7423,4.6586,97.704,"SEAMAP-B222"
"327","RP1",15.2,34.6471,24.7413,4.6199,96.882,"SEAMAP-B222"
"328","RP1",14.8,34.5868,24.758,4.6555,97.574,"SEAMAP-B222"
"329","RP1",14.6,34.5184,24.6904,4.6534,97.429,"SEAMAP-B222"
"330","RP1",14.4,34.5212,24.6975,4.6605,97.591,"SEAMAP-B222"
"331","RP1",14.2,34.4946,24.69,4.6645,97.648,"SEAMAP-B222"
"332","RP1",14,34.4484,24.6612,4.6648,97.579,"SEAMAP-B222"
"333","RP1",13.8,34.4475,24.6565,4.6635,97.544,"SEAMAP-B222"
"334","RP1",13.6,34.3944,24.6066,4.6669,97.502,"SEAMAP-B222"
"335","RP1",13.4,34.3614,24.5891,4.6757,97.638,"SEAMAP-B222"
"336","RP1",13.2,34.35,24.5746,4.6885,97.875,"SEAMAP-B222"
"337","RP1",13,34.3593,24.5671,4.6849,97.793,"SEAMAP-B222"
"338","RP1",12.8,34.3544,24.5686,4.6645,97.365,"SEAMAP-B222"
"339","RP1",12.6,34.3389,24.574,4.6709,97.5,"SEAMAP-B222"
"340","RP1",12.4,34.2876,24.558,4.6679,97.383,"SEAMAP-B222"
"341","RP1",12.2,34.287,24.5313,4.6907,97.813,"SEAMAP-B222"
"342","RP1",11.8,34.2314,24.5111,4.6575,97.12,"SEAMAP-B222"
"343","RP1",11.6,34.2353,24.5083,4.6681,97.274,"SEAMAP-B222"
"344","RP1",11.4,34.1607,24.436,4.6999,97.774,"SEAMAP-B222"
"345","RP1",11.2,34.1556,24.4162,4.7055,97.855,"SEAMAP-B222"
"346","RP1",11,34.1723,24.4289,4.6727,97.204,"SEAMAP-B222"
"347","RP1",10.8,34.1478,24.4211,4.6923,97.583,"SEAMAP-B222"
"348","RP1",10.6,34.0737,24.3895,4.7106,97.871,"SEAMAP-B222"
"349","RP1",10.4,33.9968,24.3615,4.7071,97.707,"SEAMAP-B222"
"350","RP1",10.2,33.9853,24.3366,4.7042,97.598,"SEAMAP-B222"
"351","RP1",10,33.9183,24.3235,4.7369,98.216,"SEAMAP-B222"
"352","RP1",9.8,33.6629,24.1689,4.7289,97.646,"SEAMAP-B222"
"353","RP1",9.6,33.5798,24.0367,4.7512,97.836,"SEAMAP-B222"
"354","RP1",9.4,33.6905,24.0849,4.7875,98.73,"SEAMAP-B222"
"355","RP1",9.2,33.6351,24.068,4.771,98.327,"SEAMAP-B222"
"356","RP1",9,33.5961,24.0367,4.7763,98.364,"SEAMAP-B222"
"357","RP1",8.8,33.6303,24.0424,4.7926,98.727,"SEAMAP-B222"
"358","RP1",8.6,33.5768,23.9802,4.7872,98.478,"SEAMAP-B222"
"359","RP1",8.4,33.5018,23.9019,4.8082,98.735,"SEAMAP-B222"
"360","RP1",8.2,33.5223,23.9192,4.8018,98.645,"SEAMAP-B222"
"361","RP1",8,33.5021,23.9146,4.8198,98.996,"SEAMAP-B222"
"362","RP1",7.8,33.5166,23.9263,4.806,98.74,"SEAMAP-B222"
"363","RP1",7.6,33.5219,23.9123,4.8152,98.909,"SEAMAP-B222"
"364","RP1",7.4,33.5029,23.8962,4.8121,98.806,"SEAMAP-B222"
"365","RP1",7.2,33.4974,23.9042,4.8283,99.148,"SEAMAP-B222"
"366","RP1",7,33.4937,23.9018,4.7953,98.465,"SEAMAP-B222"
"367","RP1",6.8,33.4831,23.8855,4.8112,98.757,"SEAMAP-B222"
"368","RP1",6.6,33.4648,23.8501,4.8319,99.111,"SEAMAP-B222"
"369","RP1",6.4,33.4754,23.8753,4.8126,98.765,"SEAMAP-B222"
"370","RP1",6.2,33.4411,23.8289,4.818,98.776,"SEAMAP-B222"
"371","RP1",6,33.4614,23.8398,4.8217,98.883,"SEAMAP-B222"
"372","RP1",5.8,33.4644,23.8462,4.8259,98.982,"SEAMAP-B222"
"373","RP1",5.6,33.4391,23.8197,4.8265,98.933,"SEAMAP-B222"
"374","RP1",5.4,33.4428,23.8124,4.8188,98.766,"SEAMAP-B222"
"375","RP1",5.2,33.4534,23.8307,4.834,99.115,"SEAMAP-B222"
"376","RP1",5,33.4461,23.8202,4.8121,98.644,"SEAMAP-B222"
"377","RP1",4.8,33.4439,23.8188,4.8288,98.982,"SEAMAP-B222"
"378","RP1",4.6,33.4479,23.8253,4.8204,98.824,"SEAMAP-B222"
"379","RP1",4.4,33.4425,23.8168,4.8357,99.12,"SEAMAP-B222"
"380","RP1",4.2,33.4416,23.8102,4.8302,98.995,"SEAMAP-B222"
"381","RP1",4,33.4403,23.8125,4.8319,99.034,"SEAMAP-B222"
"382","RP1",3.8,33.4389,23.8098,4.8297,98.982,"SEAMAP-B222"
"383","RP1",3.6,33.4387,23.8037,4.8396,99.176,"SEAMAP-B222"
"384","RP1",3,33.1403,23.5987,4.7818,98.012,"SEAMAP-B222"
"385","RP1",2.8,33.4386,23.8131,4.8201,98.792,"SEAMAP-B222"
"386","RP1",2.6,33.4467,23.8144,4.8407,99.219,"SEAMAP-B222"
"387","RP1",2.4,33.4564,23.831,4.8305,99.046,"SEAMAP-B222"
"388","RP1",2.2,33.4581,23.8409,4.8378,99.214,"SEAMAP-B222"
"389","RP1",2,33.4568,23.84,4.8235,98.917,"SEAMAP-B222"
"390","RP1",1.8,33.4551,23.8388,4.8167,98.775,"SEAMAP-B222"
"391","RP1",1.6,33.4558,23.8259,4.8163,98.745,"SEAMAP-B222"
"392","RP1",1.4,33.4548,23.8375,4.8306,99.058,"SEAMAP-B222"
"393","RP1",1.2,33.456,23.8354,4.7994,98.415,"SEAMAP-B222"
"394","RP1",1,33.45,23.823,4.7595,97.572,"SEAMAP-B222"
"395","RP1",0.4,0.005,25.0967,5.7861,100.249,"GOMECC-2/SEAMAP-B223"
"396","RP1",0.6,0.0052,25.0841,5.7869,100.24,"GOMECC-2/SEAMAP-B223"
"397","RP1",0.8,-0.0016,25.057,5.7867,100.185,"GOMECC-2/SEAMAP-B223"
"398","RP1",1.2,0,23.5299,5.3731,93.229,"GOMECC-2/SEAMAP-B223"
"399","RP1",2,31.4908,26.3006,4.4921,94.369,"GOMECC-2/SEAMAP-B223"
"400","RP1",2.2,36.9558,26.4016,4.2119,92.123,"GOMECC-2/SEAMAP-B223"
"401","RP1",2.4,36.2411,26.3806,4.3233,94.053,"GOMECC-2/SEAMAP-B223"
"402","RP1",2.6,36.241,26.3812,4.3211,94.006,"GOMECC-2/SEAMAP-B223"
"403","RP1",2.8,36.241,26.382,4.3078,93.719,"GOMECC-2/SEAMAP-B223"
"404","RP1",3,36.2415,26.383,4.22,91.809,"GOMECC-2/SEAMAP-B223"
"405","RP1",3.2,36.2417,26.3833,4.2672,92.837,"GOMECC-2/SEAMAP-B223"
"406","RP1",3.4,36.2425,26.3818,4.2835,93.189,"GOMECC-2/SEAMAP-B223"
"407","RP1",3.6,36.2427,26.3864,4.2824,93.174,"GOMECC-2/SEAMAP-B223"
"408","RP1",3.8,36.2429,26.3863,4.2761,93.036,"GOMECC-2/SEAMAP-B223"
"409","RP1",4,36.2431,26.3861,4.2793,93.104,"GOMECC-2/SEAMAP-B223"
"410","RP1",4.2,36.2434,26.3863,4.2823,93.171,"GOMECC-2/SEAMAP-B223"
"411","RP1",4.4,36.2428,26.3847,4.3211,94.012,"GOMECC-2/SEAMAP-B223"
"412","RP1",4.6,36.2436,26.3863,4.3032,93.626,"GOMECC-2/SEAMAP-B223"
"413","RP1",4.8,36.243,26.3873,4.2977,93.508,"GOMECC-2/SEAMAP-B223"
"414","RP1",5,36.2438,26.3874,4.2903,93.348,"GOMECC-2/SEAMAP-B223"
"415","RP1",5.2,36.2438,26.387,4.2744,93.001,"GOMECC-2/SEAMAP-B223"
"416","RP1",5.4,36.2446,26.3863,4.2545,92.567,"GOMECC-2/SEAMAP-B223"
"417","RP1",5.6,36.2448,26.3864,4.2542,92.561,"GOMECC-2/SEAMAP-B223"
"418","RP1",5.8,36.2437,26.3896,4.2166,91.747,"GOMECC-2/SEAMAP-B223"
"419","RP1",6,36.2442,26.3901,4.0885,88.96,"GOMECC-2/SEAMAP-B223"
"420","RP1",6.2,36.2443,26.3905,3.9653,86.28,"GOMECC-2/SEAMAP-B223"
"421","RP1",6.4,36.2441,26.3921,3.7172,80.885,"GOMECC-2/SEAMAP-B223"
"422","RP1",6.6,36.2442,26.394,4.308,93.742,"GOMECC-2/SEAMAP-B223"
"423","RP1",6.8,36.2448,26.3931,4.3591,94.853,"GOMECC-2/SEAMAP-B223"
"424","RP1",7,36.2447,26.3927,4.2735,92.99,"GOMECC-2/SEAMAP-B223"
"425","RP1",7.2,36.2452,26.3932,4.2265,91.968,"GOMECC-2/SEAMAP-B223"
"426","RP1",7.4,36.2447,26.3928,4.1707,90.754,"GOMECC-2/SEAMAP-B223"
"427","RP1",7.6,36.2444,26.3934,4.0393,87.895,"GOMECC-2/SEAMAP-B223"
"428","RP1",7.8,36.2451,26.3918,4.2691,92.892,"GOMECC-2/SEAMAP-B223"
"429","RP1",8,36.2453,26.3917,4.239,92.238,"GOMECC-2/SEAMAP-B223"
"430","RP1",8.2,36.2451,26.3916,4.1474,90.246,"GOMECC-2/SEAMAP-B223"
"431","RP1",8.4,36.2453,26.3914,3.9994,87.024,"GOMECC-2/SEAMAP-B223"
"432","RP1",8.6,36.245,26.3906,3.9887,86.79,"GOMECC-2/SEAMAP-B223"
"433","RP1",8.8,36.2457,26.3907,4.3354,94.336,"GOMECC-2/SEAMAP-B223"
"434","RP1",9,36.2467,26.3899,4.2527,92.536,"GOMECC-2/SEAMAP-B223"
"435","RP1",9.2,36.2464,26.3901,4.1488,90.274,"GOMECC-2/SEAMAP-B223"
"436","RP1",9.4,36.2459,26.3924,4.078,88.736,"GOMECC-2/SEAMAP-B223"
"437","RP1",9.6,36.2458,26.3936,4.367,95.026,"GOMECC-2/SEAMAP-B223"
"438","RP1",9.8,36.2457,26.3935,4.3085,93.753,"GOMECC-2/SEAMAP-B223"
"439","RP1",10,36.246,26.394,4.1983,91.357,"GOMECC-2/SEAMAP-B223"
"440","RP1",10.2,36.2464,26.3955,3.9993,87.03,"GOMECC-2/SEAMAP-B223"
"441","RP1",10.4,36.246,26.3966,4.4029,95.813,"GOMECC-2/SEAMAP-B223"
"442","RP1",10.6,36.246,26.3973,4.3357,94.352,"GOMECC-2/SEAMAP-B223"
"443","RP1",10.8,36.2461,26.3977,4.2832,93.209,"GOMECC-2/SEAMAP-B223"
"444","RP1",11,36.2464,26.3976,4.2184,91.798,"GOMECC-2/SEAMAP-B223"
"445","RP1",11.2,36.2469,26.3957,4.2368,92.198,"GOMECC-2/SEAMAP-B223"
"446","RP1",11.4,36.2467,26.3964,4.3115,93.824,"GOMECC-2/SEAMAP-B223"
"447","RP1",11.6,36.247,26.3968,4.2865,93.281,"GOMECC-2/SEAMAP-B223"
"448","RP1",11.8,36.2466,26.3984,4.2666,92.851,"GOMECC-2/SEAMAP-B223"
"449","RP1",12,36.2467,26.3995,4.2934,93.435,"GOMECC-2/SEAMAP-B223"
"450","RP1",12.2,36.247,26.3987,4.3013,93.605,"GOMECC-2/SEAMAP-B223"
"451","RP1",12.4,36.2468,26.3982,4.273,92.989,"GOMECC-2/SEAMAP-B223"
"452","RP1",12.6,36.2469,26.3987,4.2539,92.574,"GOMECC-2/SEAMAP-B223"
"453","RP1",12.8,36.2474,26.3964,4.299,93.553,"GOMECC-2/SEAMAP-B223"
"454","RP1",13,36.2472,26.3968,4.3015,93.607,"GOMECC-2/SEAMAP-B223"
"455","RP1",13.2,36.2477,26.397,4.2729,92.985,"GOMECC-2/SEAMAP-B223"
"456","RP1",13.4,36.2477,26.3976,4.2375,92.216,"GOMECC-2/SEAMAP-B223"
"457","RP1",13.6,36.2474,26.3998,4.2713,92.955,"GOMECC-2/SEAMAP-B223"
"458","RP1",13.8,36.2472,26.4012,4.2871,93.3,"GOMECC-2/SEAMAP-B223"
"459","RP1",14,36.2472,26.4009,4.2265,91.981,"GOMECC-2/SEAMAP-B223"
"460","RP1",14.2,36.2473,26.4007,4.1325,89.936,"GOMECC-2/SEAMAP-B223"
"461","RP1",14.4,36.2473,26.4008,4.0489,88.116,"GOMECC-2/SEAMAP-B223"
"462","RP1",14.6,36.248,26.3961,4.2007,91.413,"GOMECC-2/SEAMAP-B223"
"463","RP1",14.8,36.2474,26.3965,4.1671,90.681,"GOMECC-2/SEAMAP-B223"
"464","RP1",15,36.2468,26.3976,4.0655,88.472,"GOMECC-2/SEAMAP-B223"
"465","RP1",15.2,36.2467,26.3987,3.9344,85.621,"GOMECC-2/SEAMAP-B223"
"466","RP1",15.4,36.2477,26.4019,3.9435,85.824,"GOMECC-2/SEAMAP-B223"
"467","RP1",15.6,36.2466,26.4022,4.0087,87.242,"GOMECC-2/SEAMAP-B223"
"468","RP1",15.8,36.2454,26.4023,3.8709,84.244,"GOMECC-2/SEAMAP-B223"
"469","RP1",16,36.2477,26.4023,3.7568,81.762,"GOMECC-2/SEAMAP-B223"
"470","RP1",16.2,36.2477,26.4024,3.6471,79.374,"GOMECC-2/SEAMAP-B223"
"471","RP1",16.4,36.2481,26.4,3.9091,85.072,"GOMECC-2/SEAMAP-B223"
"472","RP1",16.6,36.2486,26.3986,3.9443,85.838,"GOMECC-2/SEAMAP-B223"
"473","RP1",16.8,36.249,26.3984,3.8052,82.81,"GOMECC-2/SEAMAP-B223"
"474","RP1",17,36.2493,26.3982,3.7115,80.771,"GOMECC-2/SEAMAP-B223"
"475","RP1",17.2,36.2492,26.3981,3.6742,79.959,"GOMECC-2/SEAMAP-B223"
"476","RP1",17.4,36.2486,26.3989,3.85,83.786,"GOMECC-2/SEAMAP-B223"
"477","RP1",17.6,36.2489,26.399,3.8584,83.97,"GOMECC-2/SEAMAP-B223"
"478","RP1",17.8,36.2489,26.3987,3.7497,81.603,"GOMECC-2/SEAMAP-B223"
"479","RP1",18,36.2493,26.3985,3.6704,79.877,"GOMECC-2/SEAMAP-B223"
"480","RP1",18.2,36.249,26.3984,3.6108,78.58,"GOMECC-2/SEAMAP-B223"
"481","RP1",18.6,36.2552,26.4041,4.2708,92.944,"GOMECC-2/SEAMAP-B223"
"482","RP1",18.8,36.2487,26.3992,4.3533,94.739,"GOMECC-2/SEAMAP-B223"
"483","RP1",19,36.2484,26.3999,4.313,93.862,"GOMECC-2/SEAMAP-B223"
"484","RP1",19.2,36.2482,26.3994,4.2555,92.611,"GOMECC-2/SEAMAP-B223"
"485","RP1",19.4,36.2486,26.3993,4.212,91.664,"GOMECC-2/SEAMAP-B223"
"486","RP1",19.6,36.2492,26.3993,4.1325,89.934,"GOMECC-2/SEAMAP-B223"
"487","RP1",19.8,36.2491,26.3985,4.0308,87.719,"GOMECC-2/SEAMAP-B223"
"488","RP1",20,36.2488,26.3979,3.8747,84.323,"GOMECC-2/SEAMAP-B223"
"489","RP1",20.2,36.2485,26.399,4.2169,91.771,"GOMECC-2/SEAMAP-B223"
"490","RP1",20.4,36.2489,26.3973,4.2675,92.87,"GOMECC-2/SEAMAP-B223"
"491","RP1",20.6,36.2487,26.3966,4.1512,90.337,"GOMECC-2/SEAMAP-B223"
"492","RP1",20.8,36.249,26.3958,4.0161,87.395,"GOMECC-2/SEAMAP-B223"
"493","RP1",21,36.2492,26.3957,3.8606,84.013,"GOMECC-2/SEAMAP-B223"
"494","RP1",21.2,36.2491,26.3975,4.0063,87.186,"GOMECC-2/SEAMAP-B223"
"495","RP1",21.4,36.249,26.3989,4.4315,96.441,"GOMECC-2/SEAMAP-B223"
"496","RP1",21.6,36.2491,26.3988,4.2643,92.802,"GOMECC-2/SEAMAP-B223"
"497","RP1",21.8,36.2487,26.3997,4.1502,90.32,"GOMECC-2/SEAMAP-B223"
"498","RP1",22,36.2486,26.3998,4.0518,88.179,"GOMECC-2/SEAMAP-B223"
"499","RP1",22.2,36.2491,26.3994,3.9275,85.472,"GOMECC-2/SEAMAP-B223"
"500","RP1",22.4,36.2492,26.3988,3.8173,83.073,"GOMECC-2/SEAMAP-B223"
"501","RP1",22.8,36.2618,26.4078,4.0069,87.2,"GOMECC-2/SEAMAP-B223"
"502","RP1",23,36.2499,26.3996,3.9848,86.722,"GOMECC-2/SEAMAP-B223"
"503","RP1",23.2,36.2494,26.4,3.8784,84.405,"GOMECC-2/SEAMAP-B223"
"504","RP1",23.4,36.2493,26.4002,3.7872,82.422,"GOMECC-2/SEAMAP-B223"
"505","RP1",23.6,36.2488,26.4005,3.7251,81.069,"GOMECC-2/SEAMAP-B223"
"506","RP1",23.8,36.2489,26.4007,3.6572,79.593,"GOMECC-2/SEAMAP-B223"
"507","RP1",24.4,36.2819,26.4214,3.7616,81.862,"GOMECC-2/SEAMAP-B223"
"508","RP1",24.6,36.25,26.3977,3.6987,80.491,"GOMECC-2/SEAMAP-B223"
"509","RP1",24.8,36.2498,26.3982,3.6459,79.344,"GOMECC-2/SEAMAP-B223"
"510","RP1",25.2,36.2678,26.4134,3.6308,79.017,"GOMECC-2/SEAMAP-B223"
"511","RP1",25.4,36.2473,26.4015,3.6505,79.446,"GOMECC-2/SEAMAP-B223"
"512","RP1",25.6,36.2491,26.403,3.9478,85.92,"GOMECC-2/SEAMAP-B223"
"513","RP1",25.8,36.2485,26.4038,4.0427,87.985,"GOMECC-2/SEAMAP-B223"
"514","RP1",26,36.2482,26.4043,3.9645,86.286,"GOMECC-2/SEAMAP-B223"
"515","RP1",26.2,36.248,26.4045,3.8629,84.073,"GOMECC-2/SEAMAP-B223"
"516","RP1",26.4,36.248,26.4045,3.785,82.378,"GOMECC-2/SEAMAP-B223"
"517","RP1",26.6,36.248,26.4047,3.6913,80.34,"GOMECC-2/SEAMAP-B223"
"518","RP1",26.8,36.2478,26.4049,3.6561,79.575,"GOMECC-2/SEAMAP-B223"
"519","RP1",27,36.2495,26.4054,4.1482,90.284,"GOMECC-2/SEAMAP-B223"
"520","RP1",27.2,36.2497,26.4055,4.0799,88.799,"GOMECC-2/SEAMAP-B223"
"521","RP1",27.4,36.2497,26.4053,3.9401,85.756,"GOMECC-2/SEAMAP-B223"
"522","RP1",27.8,36.2683,26.4184,4.0247,87.597,"GOMECC-2/SEAMAP-B223"
"523","RP1",28,36.2496,26.4046,4.094,89.103,"GOMECC-2/SEAMAP-B223"
"524","RP1",28.2,36.2498,26.4043,4.1296,89.88,"GOMECC-2/SEAMAP-B223"
"525","RP1",28.4,36.2498,26.4041,4.1538,90.405,"GOMECC-2/SEAMAP-B223"
"526","RP1",28.6,36.2496,26.4037,4.2107,91.644,"GOMECC-2/SEAMAP-B223"
"527","RP1",28.8,36.2497,26.4037,4.1026,89.29,"GOMECC-2/SEAMAP-B223"
"528","RP1",29,36.2496,26.404,3.9912,86.866,"GOMECC-2/SEAMAP-B223"
"529","RP1",29.2,36.2495,26.4042,3.8727,84.288,"GOMECC-2/SEAMAP-B223"
"530","RP1",29.4,36.2496,26.4044,3.739,81.378,"GOMECC-2/SEAMAP-B223"
"531","RP1",29.6,36.2502,26.4055,4.1037,89.317,"GOMECC-2/SEAMAP-B223"
"532","RP1",29.8,36.2505,26.4056,4.139,90.086,"GOMECC-2/SEAMAP-B223"
"533","RP1",30,36.2504,26.4054,3.9749,86.515,"GOMECC-2/SEAMAP-B223"
"534","RP1",30.2,36.2505,26.4053,3.7994,82.694,"GOMECC-2/SEAMAP-B223"
"535","RP1",30.4,36.2502,26.4058,3.9082,85.062,"GOMECC-2/SEAMAP-B223"
"536","RP1",30.6,36.25,26.4069,4.3131,93.876,"GOMECC-2/SEAMAP-B223"
"537","RP1",30.8,36.2501,26.4066,4.2359,92.196,"GOMECC-2/SEAMAP-B223"
"538","RP1",31,36.2503,26.4063,4.1669,90.694,"GOMECC-2/SEAMAP-B223"
"539","RP1",31.2,36.2503,26.4063,4.0403,87.938,"GOMECC-2/SEAMAP-B223"
"540","RP1",31.4,36.2503,26.4063,3.8284,83.327,"GOMECC-2/SEAMAP-B223"
"541","RP1",31.6,36.2502,26.4071,4.0704,88.595,"GOMECC-2/SEAMAP-B223"
"542","RP1",31.8,36.2501,26.408,4.3304,94.255,"GOMECC-2/SEAMAP-B223"
"543","RP1",32,36.2504,26.4075,4.1602,90.55,"GOMECC-2/SEAMAP-B223"
"544","RP1",32.2,36.2505,26.4073,4.0318,87.754,"GOMECC-2/SEAMAP-B223"
"545","RP1",32.4,36.2507,26.4071,3.9064,85.026,"GOMECC-2/SEAMAP-B223"
"546","RP1",32.6,36.2507,26.4072,3.8033,82.781,"GOMECC-2/SEAMAP-B223"
"547","RP1",32.8,36.2507,26.4077,3.7609,81.859,"GOMECC-2/SEAMAP-B223"
"548","RP1",33,36.251,26.408,3.9731,86.479,"GOMECC-2/SEAMAP-B223"
"549","RP1",33.2,36.2511,26.4081,3.9142,85.197,"GOMECC-2/SEAMAP-B223"
"550","RP1",33.4,36.251,26.4081,3.8148,83.034,"GOMECC-2/SEAMAP-B223"
"551","RP1",33.6,36.2513,26.4081,3.7309,81.208,"GOMECC-2/SEAMAP-B223"
"552","RP1",33.8,36.2513,26.408,3.6537,79.526,"GOMECC-2/SEAMAP-B223"
"553","RP1",34,36.2511,26.4081,3.6306,79.024,"GOMECC-2/SEAMAP-B223"
"554","RP1",34.2,36.2514,26.4081,3.7027,80.592,"GOMECC-2/SEAMAP-B223"
"555","RP1",34.4,36.2518,26.408,3.6318,79.051,"GOMECC-2/SEAMAP-B223"
"556","RP1",34.6,36.2518,26.4079,3.5955,78.261,"GOMECC-2/SEAMAP-B223"
"557","RP1",35,36.2977,26.4405,3.7748,82.16,"GOMECC-2/SEAMAP-B223"
"558","RP1",35.2,36.2516,26.4061,3.8003,82.716,"GOMECC-2/SEAMAP-B223"
"559","RP1",35.4,36.2509,26.4066,4.038,87.89,"GOMECC-2/SEAMAP-B223"
"560","RP1",35.6,36.2509,26.4066,3.8381,83.54,"GOMECC-2/SEAMAP-B223"
"561","RP1",35.8,36.2508,26.406,4.1901,91.198,"GOMECC-2/SEAMAP-B223"
"562","RP1",36,36.251,26.4053,4.3253,94.14,"GOMECC-2/SEAMAP-B223"
"563","RP1",36.2,36.2513,26.4057,4.2588,92.694,"GOMECC-2/SEAMAP-B223"
"564","RP1",36.4,36.2509,26.407,4.2634,92.796,"GOMECC-2/SEAMAP-B223"
"565","RP1",36.6,36.2507,26.4067,4.1974,91.358,"GOMECC-2/SEAMAP-B223"
"566","RP1",36.8,36.2509,26.4063,4.0321,87.76,"GOMECC-2/SEAMAP-B223"
"567","RP1",37,36.2511,26.4062,4.1313,89.919,"GOMECC-2/SEAMAP-B223"
"568","RP1",37.2,36.251,26.4058,4.3135,93.884,"GOMECC-2/SEAMAP-B223"
"569","RP1",37.4,36.2512,26.4057,4.2691,92.919,"GOMECC-2/SEAMAP-B223"
"570","RP1",37.6,36.2509,26.4058,4.2331,92.134,"GOMECC-2/SEAMAP-B223"
"571","RP1",37.8,36.2511,26.4059,4.1629,90.607,"GOMECC-2/SEAMAP-B223"
"572","RP1",38,36.2512,26.406,4.0023,87.111,"GOMECC-2/SEAMAP-B223"
"573","RP1",38.2,36.2511,26.4057,4.053,88.214,"GOMECC-2/SEAMAP-B223"
"574","RP1",38.4,36.2514,26.4042,4.0644,88.461,"GOMECC-2/SEAMAP-B223"
"575","RP1",38.6,36.2514,26.4037,4.0248,87.599,"GOMECC-2/SEAMAP-B223"
"576","RP1",39,36.2573,26.4088,4.2839,93.238,"GOMECC-2/SEAMAP-B223"
"577","RP1",39.2,36.2515,26.4043,4.2235,91.925,"GOMECC-2/SEAMAP-B223"
"578","RP1",39.4,36.2517,26.4038,4.1735,90.834,"GOMECC-2/SEAMAP-B223"
"579","RP1",39.6,36.2521,26.4037,4.1373,90.048,"GOMECC-2/SEAMAP-B223"
"580","RP1",39.8,36.2528,26.4041,4.0654,88.483,"GOMECC-2/SEAMAP-B223"
"581","RP1",40,36.2522,26.4048,3.9506,85.984,"GOMECC-2/SEAMAP-B223"
"582","RP1",40.2,36.2519,26.4036,3.7716,82.088,"GOMECC-2/SEAMAP-B223"
"583","RP1",40.4,36.2516,26.402,4.086,88.928,"GOMECC-2/SEAMAP-B223"
"584","RP1",40.6,36.2516,26.4021,4.1277,89.835,"GOMECC-2/SEAMAP-B223"
"585","RP1",40.8,36.2514,26.4024,3.9753,86.52,"GOMECC-2/SEAMAP-B223"
"586","RP1",41,36.2512,26.4027,3.8372,83.514,"GOMECC-2/SEAMAP-B223"
"587","RP1",41.2,36.2514,26.4069,4.0564,88.291,"GOMECC-2/SEAMAP-B223"
"588","RP1",41.4,36.2512,26.4077,4.0047,87.167,"GOMECC-2/SEAMAP-B223"
"589","RP1",41.6,36.2513,26.4077,3.8603,84.023,"GOMECC-2/SEAMAP-B223"
"590","RP1",41.8,36.2516,26.4071,4.0378,87.887,"GOMECC-2/SEAMAP-B223"
"591","RP1",42,36.2519,26.4069,4.176,90.894,"GOMECC-2/SEAMAP-B223"
"592","RP1",42.2,36.2515,26.4068,4.0322,87.762,"GOMECC-2/SEAMAP-B223"
"593","RP1",42.4,36.2516,26.4069,4.1818,91.02,"GOMECC-2/SEAMAP-B223"
"594","RP1",42.6,36.2518,26.4069,4.3012,93.619,"GOMECC-2/SEAMAP-B223"
"595","RP1",42.8,36.2521,26.4073,4.2776,93.107,"GOMECC-2/SEAMAP-B223"
"596","RP1",43,36.2521,26.4074,4.2506,92.519,"GOMECC-2/SEAMAP-B223"
"597","RP1",43.2,36.2519,26.4073,4.1841,91.072,"GOMECC-2/SEAMAP-B223"
"598","RP1",43.4,36.2518,26.4071,4.0334,87.791,"GOMECC-2/SEAMAP-B223"
"599","RP1",43.6,36.2517,26.407,4.1456,90.231,"GOMECC-2/SEAMAP-B223"
"600","RP1",43.8,36.2518,26.4073,4.2239,91.938,"GOMECC-2/SEAMAP-B223"
"601","RP1",44,36.2519,26.4072,4.1705,90.776,"GOMECC-2/SEAMAP-B223"
"602","RP1",44.2,36.2516,26.4064,4.2024,91.467,"GOMECC-2/SEAMAP-B223"
"603","RP1",44.4,36.2517,26.4089,4.2606,92.738,"GOMECC-2/SEAMAP-B223"
"604","RP1",44.6,36.2518,26.4091,4.2266,91.998,"GOMECC-2/SEAMAP-B223"
"605","RP1",44.8,36.2518,26.4104,4.2183,91.821,"GOMECC-2/SEAMAP-B223"
"606","RP1",45,36.2519,26.4101,4.2837,93.244,"GOMECC-2/SEAMAP-B223"
"607","RP1",45.2,36.2519,26.4101,4.2604,92.736,"GOMECC-2/SEAMAP-B223"
